"","Type","LONGITUDE","LATITUDE"
"12241"," speed",-87.723544598,41.801401913
"12242"," speed",-87.723544598,41.801401913
"12243"," speed",-87.723544598,41.801401913
"12244"," speed",-87.723544598,41.801401913
"12245"," speed",-87.723544598,41.801401913
"12246"," speed",-87.723544598,41.801401913
"12247"," speed",-87.723544598,41.801401913
"12248"," speed",-87.723544598,41.801401913
"12249"," speed",-87.723544598,41.801401913
"12250"," speed",-87.723544598,41.801401913
"12251"," speed",-87.723544598,41.801401913
"12252"," speed",-87.723544598,41.801401913
"12253"," speed",-87.723544598,41.801401913
"12254"," speed",-87.723544598,41.801401913
"12255"," speed",-87.723544598,41.801401913
"12256"," speed",-87.723544598,41.801401913
"12257"," speed",-87.723544598,41.801401913
"12258"," speed",-87.723544598,41.801401913
"12259"," speed",-87.723544598,41.801401913
"12260"," speed",-87.723544598,41.801401913
"12261"," speed",-87.723544598,41.801401913
"12262","crash ",-87.723532691,41.837004993
"12263","crash ",-87.723527551,41.800851444
"12264","crash ",-87.723519275,41.800527702
"12265","crash ",-87.723519275,41.800527702
"12266","crash ",-87.723519275,41.800527702
"12267","crash ",-87.723519275,41.800527702
"12268","crash ",-87.723519275,41.800527702
"12269","crash ",-87.723519275,41.800527702
"12270","crash ",-87.723519275,41.800527702
"12271","crash ",-87.723509465,41.896107289
"12272","crash ",-87.723508213,41.809797297
"12273","crash ",-87.723501709,41.809614415
"12274","crash ",-87.723501282,41.799931475
"12275","crash ",-87.723499785,41.866305545
"12276","crash ",-87.72349851,41.876093851
"12277","crash ",-87.723485638,41.848040072
"12278","crash ",-87.723485638,41.848040072
"12279","crash ",-87.723482507,41.799264188
"12280","crash ",-87.723467218,41.894651845
"12281","crash ",-87.723458737,41.798505044
"12282","crash ",-87.723458737,41.798505044
"12283","crash ",-87.723458737,41.798505044
"12284","crash ",-87.723458737,41.798505044
"12285","crash ",-87.723443741,41.79799187
"12286","crash ",-87.723442855,41.807977203
"12287","crash ",-87.723442855,41.807977203
"12288","crash ",-87.723435023,41.931926624
"12289","crash ",-87.723434492,41.930968044
"12290","crash ",-87.723433318,41.807679545
"12291","crash ",-87.723433038,41.851456598
"12292","crash ",-87.723433038,41.851456598
"12293","crash ",-87.723428382,41.797478517
"12294","crash ",-87.723427405,41.876314246
"12295","crash ",-87.723424322,41.880864537
"12296","crash ",-87.723424322,41.880864537
"12297","crash ",-87.723418204,41.797132743
"12298","crash ",-87.723409929,41.85370606
"12299","crash ",-87.72340922,41.796754572
"12300","crash ",-87.72340922,41.796754572
"12301","crash ",-87.72340922,41.796754572
"12302","crash ",-87.72340922,41.796754572
"12303","crash ",-87.72340922,41.796754572
"12304","crash ",-87.72340922,41.796754572
"12305","crash ",-87.72340922,41.796754572
"12306","crash ",-87.723391883,41.796197591
"12307","crash ",-87.723391883,41.796197591
"12308","crash ",-87.723391883,41.796197591
"12309","crash ",-87.723391883,41.796197591
"12310","crash ",-87.723383729,41.840846538
"12311","crash ",-87.723375968,41.880865156
"12312","crash ",-87.723375968,41.880865156
"12313","crash ",-87.72337094,41.880645654
"12314","crash ",-87.723364919,41.931947215
"12315","crash ",-87.72336354,41.771252036
"12316","crash ",-87.723363286,41.956724951
"12317","crash ",-87.723359082,41.754962174
"12318","crash ",-87.723356565,41.794957445
"12319","crash ",-87.723356565,41.794957445
"12320","crash ",-87.723356565,41.794957445
"12321","crash ",-87.723356565,41.794957445
"12322","crash ",-87.723356565,41.794957445
"12323","crash ",-87.723356565,41.794957445
"12324","crash ",-87.723356565,41.794957445
"12325","crash ",-87.723356565,41.794957445
"12326","crash ",-87.723356565,41.794957445
"12327","crash ",-87.723345024,41.927728061
"12328","crash ",-87.72333663,41.889806919
"12329"," speed",-87.723333213,41.794154584
"12330"," speed",-87.723333213,41.794154584
"12331"," speed",-87.723333213,41.794154584
"12332"," speed",-87.723333213,41.794154584
"12333"," speed",-87.723333213,41.794154584
"12334"," speed",-87.723333213,41.794154584
"12335"," speed",-87.723333213,41.794154584
"12336"," speed",-87.723333213,41.794154584
"12337"," speed",-87.723333213,41.794154584
"12338"," speed",-87.723333213,41.794154584
"12339"," speed",-87.723333213,41.794154584
"12340"," speed",-87.723333213,41.794154584
"12341"," speed",-87.723333213,41.794154584
"12342"," speed",-87.723333213,41.794154584
"12343"," speed",-87.723333213,41.794154584
"12344"," speed",-87.723333213,41.794154584
"12345"," speed",-87.723333213,41.794154584
"12346"," speed",-87.723333213,41.794154584
"12347"," speed",-87.723333213,41.794154584
"12348"," speed",-87.723333213,41.794154584
"12349"," speed",-87.723333213,41.794154584
"12350"," speed",-87.723333213,41.794154584
"12351"," speed",-87.723333213,41.794154584
"12352"," speed",-87.723333213,41.794154584
"12353"," speed",-87.723333213,41.794154584
"12354"," speed",-87.723333213,41.794154584
"12355"," speed",-87.723333213,41.794154584
"12356"," speed",-87.723333213,41.794154584
"12357"," speed",-87.723333213,41.794154584
"12358"," speed",-87.723333213,41.794154584
"12359"," speed",-87.723333213,41.794154584
"12360"," speed",-87.723333213,41.794154584
"12361"," speed",-87.723333213,41.794154584
"12362"," speed",-87.723333213,41.794154584
"12363"," speed",-87.723333213,41.794154584
"12364","crash ",-87.723327802,41.793982417
"12365","crash ",-87.723327802,41.793982417
"12366","crash ",-87.723319687,41.956399896
"12367","crash ",-87.723316449,41.793581478
"12368","crash ",-87.723309185,41.793293569
"12369","crash ",-87.723303765,41.793155061
"12370","crash ",-87.723303765,41.793155061
"12371","crash ",-87.723303765,41.793155061
"12372","crash ",-87.723303765,41.793155061
"12373","crash ",-87.723303765,41.793155061
"12374","crash ",-87.723303765,41.793155061
"12375","crash ",-87.723303765,41.793155061
"12376","crash ",-87.723303765,41.793155061
"12377","crash ",-87.723303765,41.793155061
"12378","crash ",-87.723303765,41.793155061
"12379","crash ",-87.723303765,41.793155061
"12380"," speed",-87.723303509,41.803264895
"12381"," speed",-87.723303509,41.803264895
"12382"," speed",-87.723303509,41.803264895
"12383"," speed",-87.723303509,41.803264895
"12384"," speed",-87.723303509,41.803264895
"12385"," speed",-87.723303509,41.803264895
"12386"," speed",-87.723303509,41.803264895
"12387"," speed",-87.723303509,41.803264895
"12388"," speed",-87.723303509,41.803264895
"12389"," speed",-87.723303509,41.803264895
"12390"," speed",-87.723303509,41.803264895
"12391"," speed",-87.723303509,41.803264895
"12392"," speed",-87.723303509,41.803264895
"12393"," speed",-87.723303509,41.803264895
"12394"," speed",-87.723303509,41.803264895
"12395"," speed",-87.723303509,41.803264895
"12396"," speed",-87.723303509,41.803264895
"12397"," speed",-87.723303509,41.803264895
"12398"," speed",-87.723303509,41.803264895
"12399"," speed",-87.723303509,41.803264895
"12400"," speed",-87.723303509,41.803264895
"12401"," speed",-87.723303509,41.803264895
"12402","crash ",-87.723300677,41.877005811
"12403","crash ",-87.723293159,41.968402314
"12404","crash ",-87.723292026,41.968383294
"12405","crash ",-87.723290316,41.837449921
"12406","crash ",-87.723280661,41.802414554
"12407","crash ",-87.723279535,41.792325836
"12408","crash ",-87.723279535,41.792325836
"12409","crash ",-87.723277996,41.778543324
"12410","crash ",-87.72327483,41.802231472
"12411","crash ",-87.72327483,41.802231472
"12412","crash ",-87.72327483,41.802231472
"12413","crash ",-87.723274671,41.795162127
"12414","crash ",-87.723272314,41.77125351
"12415","crash ",-87.72326778,41.844160508
"12416","crash ",-87.723263926,41.836359177
"12417","crash ",-87.723263286,41.791684086
"12418","crash ",-87.723259484,41.95665615
"12419","crash ",-87.723257393,41.791439188
"12420","crash ",-87.723255524,41.801571132
"12421","crash ",-87.723255524,41.801571132
"12422","crash ",-87.723255323,41.791349424
"12423","crash ",-87.723255323,41.791349424
"12424","crash ",-87.723255323,41.791349424
"12425","crash ",-87.723250791,41.87706968
"12426","crash ",-87.723241046,41.87679764
"12427","crash ",-87.723238962,41.934650916
"12428","crash ",-87.723235745,41.790666953
"12429","crash ",-87.723232902,41.790530407
"12430","crash ",-87.723230679,41.877226407
"12431","crash ",-87.723230679,41.877226407
"12432","crash ",-87.723228209,41.80063604
"12433","crash ",-87.723221969,41.845789192
"12434","crash ",-87.723218954,41.800241804
"12435","crash ",-87.723217856,41.79309383
"12436","crash ",-87.723217856,41.79309383
"12437","crash ",-87.723217856,41.79309383
"12438","crash ",-87.723217856,41.79309383
"12439","crash ",-87.723215439,41.800142904
"12440","crash ",-87.723213612,41.800091534
"12441","crash ",-87.723209898,41.79998891
"12442","crash ",-87.723208573,41.874500214
"12443","crash ",-87.723207174,41.789530633
"12444","crash ",-87.723207174,41.789530633
"12445","crash ",-87.723207174,41.789530633
"12446","crash ",-87.723207174,41.789530633
"12447","crash ",-87.723207174,41.789530633
"12448","crash ",-87.723207174,41.789530633
"12449","crash ",-87.723207174,41.789530633
"12450","crash ",-87.723207113,41.968403357
"12451","crash ",-87.723207113,41.968403357
"12452","crash ",-87.723205403,41.87568135
"12453","crash ",-87.723204561,41.799834424
"12454","crash ",-87.723204561,41.799834424
"12455","crash ",-87.723202336,41.968183855
"12456","crash ",-87.723194634,41.799474188
"12457","crash ",-87.723192062,41.799371431
"12458","crash ",-87.723190711,41.799320432
"12459","crash ",-87.723190711,41.799320432
"12460","crash ",-87.723188661,41.807997784
"12461","crash ",-87.723186127,41.799166457
"12462","crash ",-87.72318127,41.799012353
"12463","crash ",-87.723179644,41.79896098
"12464","crash ",-87.723178019,41.798909607
"12465","crash ",-87.723178019,41.798909607
"12466","crash ",-87.723174308,41.749305163
"12467","crash ",-87.723164956,41.964035245
"12468","crash ",-87.723164136,41.931751881
"12469","crash ",-87.723154665,41.787708962
"12470","crash ",-87.723142815,41.797740081
"12471","crash ",-87.723140548,41.930972079
"12472","crash ",-87.723135073,41.797483409
"12473","crash ",-87.72313294,41.874502436
"12474","crash ",-87.723130029,41.78660841
"12475","crash ",-87.723130029,41.78660841
"12476","crash ",-87.723124724,41.88064903
"12477","crash ",-87.723124351,41.797109735
"12478","crash ",-87.723124351,41.797109735
"12479","crash ",-87.723117754,41.78623106
"12480","crash ",-87.723115903,41.796759099
"12481","crash ",-87.723109578,41.785979319
"12482","crash ",-87.723106591,41.785888494
"12483","crash ",-87.723106591,41.785888494
"12484","crash ",-87.723106591,41.785888494
"12485","crash ",-87.723106591,41.785888494
"12486","crash ",-87.723106591,41.785888494
"12487","crash ",-87.723106591,41.785888494
"12488","crash ",-87.723106591,41.785888494
"12489","crash ",-87.723106591,41.785888494
"12490","crash ",-87.723106591,41.785888494
"12491","crash ",-87.723104801,41.785834034
"12492","crash ",-87.723094523,41.778545143
"12493","crash ",-87.723093865,41.793095469
"12494","crash ",-87.723092172,41.767617007
"12495","crash ",-87.723091424,41.785344284
"12496","crash ",-87.72309007,41.771256409
"12497","crash ",-87.723083428,41.745873484
"12498","crash ",-87.72307381,41.960915326
"12499","crash ",-87.723073174,41.837013681
"12500","crash ",-87.723072067,41.936991738
"12501","crash ",-87.723070907,41.795200488
"12502","crash ",-87.72306976,41.918319698
"12503","crash ",-87.723063278,41.794962715
"12504","crash ",-87.72305912,41.784067421
"12505","crash ",-87.723058147,41.960406124
"12506","crash ",-87.723056702,41.920758988
"12507","crash ",-87.723053655,41.780360303
"12508","crash ",-87.723052878,41.783793093
"12509","crash ",-87.723051961,41.794560966
"12510"," speed",-87.723036363,41.794045046
"12511"," speed",-87.723036363,41.794045046
"12512"," speed",-87.723036363,41.794045046
"12513"," speed",-87.723036363,41.794045046
"12514"," speed",-87.723036363,41.794045046
"12515"," speed",-87.723036363,41.794045046
"12516"," speed",-87.723036363,41.794045046
"12517"," speed",-87.723036363,41.794045046
"12518"," speed",-87.723036363,41.794045046
"12519"," speed",-87.723036363,41.794045046
"12520"," speed",-87.723036363,41.794045046
"12521"," speed",-87.723036363,41.794045046
"12522"," speed",-87.723036363,41.794045046
"12523"," speed",-87.723036363,41.794045046
"12524"," speed",-87.723036363,41.794045046
"12525"," speed",-87.723036363,41.794045046
"12526"," speed",-87.723036363,41.794045046
"12527"," speed",-87.723036363,41.794045046
"12528"," speed",-87.723036363,41.794045046
"12529"," speed",-87.723036363,41.794045046
"12530"," speed",-87.723036363,41.794045046
"12531"," speed",-87.723036363,41.794045046
"12532"," speed",-87.723036363,41.794045046
"12533"," speed",-87.723036363,41.794045046
"12534"," speed",-87.723036363,41.794045046
"12535"," speed",-87.723036363,41.794045046
"12536"," speed",-87.723036363,41.794045046
"12537"," speed",-87.723036363,41.794045046
"12538"," speed",-87.723036363,41.794045046
"12539"," speed",-87.723036363,41.794045046
"12540"," speed",-87.723036363,41.794045046
"12541"," speed",-87.723036363,41.794045046
"12542"," speed",-87.723036363,41.794045046
"12543"," speed",-87.723036363,41.794045046
"12544"," speed",-87.723036363,41.794045046
"12545","crash ",-87.723026426,41.786045163
"12546","crash ",-87.723026426,41.786045163
"12547","crash ",-87.723026426,41.786045163
"12548","crash ",-87.723026426,41.786045163
"12549","crash ",-87.723026426,41.786045163
"12550","crash ",-87.723019071,41.785825694
"12551","crash ",-87.723019071,41.785825694
"12552","crash ",-87.723019071,41.785825694
"12553","crash ",-87.723019071,41.785825694
"12554","crash ",-87.723018191,41.793357339
"12555","crash ",-87.723016831,41.807998841
"12556","crash ",-87.723014189,41.917316114
"12557","crash ",-87.723012804,41.942682139
"12558","crash ",-87.723011489,41.87865897
"12559","crash ",-87.723010475,41.782339465
"12560","crash ",-87.723008172,41.78224834
"12561","crash ",-87.723008172,41.78224834
"12562","crash ",-87.723008172,41.78224834
"12563","crash ",-87.723008172,41.78224834
"12564","crash ",-87.72300621,41.792174008
"12565","crash ",-87.723005203,41.793022192
"12566","crash ",-87.723001698,41.956480335
"12567","crash ",-87.72299686,41.781835948
"12568","crash ",-87.722993576,41.961117505
"12569","crash ",-87.722991303,41.781659438
"12570","crash ",-87.72298623,41.79233004
"12571","crash ",-87.72298623,41.79233004
"12572","crash ",-87.72298623,41.79233004
"12573","crash ",-87.72298623,41.79233004
"12574","crash ",-87.72298623,41.79233004
"12575","crash ",-87.72298533,41.880870641
"12576","crash ",-87.722985174,41.749327631
"12577","crash ",-87.722984865,41.877229991
"12578","crash ",-87.72298393,41.792239641
"12579","crash ",-87.722977703,41.781158073
"12580","crash ",-87.722977535,41.784223692
"12581","crash ",-87.722974539,41.836532239
"12582","crash ",-87.722973282,41.925078852
"12583","crash ",-87.722972162,41.791775007
"12584","crash ",-87.722957177,41.877076262
"12585","crash ",-87.722956624,41.780423795
"12586","crash ",-87.722956624,41.780423795
"12587","crash ",-87.722952138,41.924441407
"12588","crash ",-87.722950131,41.868354344
"12589","crash ",-87.722945311,41.917316773
"12590","crash ",-87.722944759,41.881764194
"12591","crash ",-87.722942858,41.789689792
"12592","crash ",-87.722939587,41.790533828
"12593","crash ",-87.72293059,41.807998867
"12594","crash ",-87.722921365,41.782185674
"12595","crash ",-87.722915833,41.883080695
"12596","crash ",-87.722915221,41.789624099
"12597","crash ",-87.722913846,41.789533116
"12598","crash ",-87.722911784,41.789396567
"12599","crash ",-87.72291058,41.955553281
"12600","crash ",-87.722909806,41.778761726
"12601","crash ",-87.722908008,41.778700241
"12602","crash ",-87.722908008,41.778700241
